MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,196309,  1073, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,196310,  1514, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,196311,   127, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,196312,     0, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,196401,    38, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,196402,     0, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,196403,   112, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,196404,   320, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,196405,  1653, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,196406,  2277, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,196407,  1155, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,196408,  2102, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,196409,  2229, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,196410,   176, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,196411,   245, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,196412,     3, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,196501,   168, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,196502,   110, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,196503,    53, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,196504,   318, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,196505,  1085, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,196506,   932, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,196507,  1359, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,196508,  3521, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,196509,  1326, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,196510,  1111, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,196511,   460, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,196512,   147, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,196601,    33, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,196602,    99, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,196606,  1492, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,196607,  1870, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,196608,  1922, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,196609,  1449, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,196610,   316, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,196611,    23, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,196612,    10, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,196701,   524, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,196702,     0, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,196703,   102, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,196704,   541, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,196705,   524, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,196706,  2389, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,196707,   195, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,196708,  1738, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,196709,  1301, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,196710,  1377, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,196711,    43, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,196712,    15, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,196801,    23, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,196802,   120, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,196803,    21, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,196804,   662, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,196805,   701, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,196806,  2587, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,196807,   858, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,196808,   689, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,196809,   628, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,196810,  1194, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,196811,    54, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,196812,   158, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,196901,   165, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,196902,     0, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,196903,   348, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,196904,   107, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,196905,   593, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,196906,   628, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,196907,  1526, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,196908,  4674, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,196909,  2485, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,196910,   669, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,196911,     0, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,196912,   384, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,197001,     0, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,197002,     3, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,197003,     0, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,197004,     3, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,197005,   356, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,197006,  2429, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,197007,  1955, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,197008,  1230, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,197009,  2135, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,197010,   512, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,197011,   114, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,197012,     0, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,197101,     0, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,197102,     0, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,197103,   103, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,197104,   138, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,197105,   408, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,197106,  1723, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,197107,   962, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,197108,  1887, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,197109,  3017, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,197110,  1215, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,197111,    56, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,197112,   132, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,197201,    61, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,197202,     0, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,197203,   216, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,197204,   298, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,197205,  1088, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,197206,  3317, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,197207,  2491, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,197208,  1000, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,197209,  2697, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,197210,   768, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,197211,   247, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,197212,    66, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,197301,     0, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,197302,    69, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,197303,     0, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,197304,   277, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,197305,   810, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,197306,  2215, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,197307,  2820, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,197308,  1547, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,197309,  1876, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,197310,  1177, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,197311,    10, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,197312,    20, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,197401,    16, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,197402,     0, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,197403,    94, , ,D,042768
MXN00021035,                          "PUEBLA (DGE)",  19.0000,  -98.1833,  2121.7,197404,   283, , ,D,042768
